zgbh,icid
1983253   ,0874040315
1983254   ,0873737563
1983255   ,0751349178
1983258   ,0966008427
2001467   ,0770306231
2001470   ,0768397111
2001488   ,0975887771
2001499   ,0948415178
1983269   ,0770058343
1983270   ,0873116427
1983272   ,0873366779
1983277   ,0779162695
2001526   ,0777984711
2001551   ,0778337863
2001556   ,0880682379
2001562   ,0872701995
2001563   ,0761239050
2001576   ,0867977643
2001583   ,0873638475
2001595   ,0867558987
2001598   ,0869956651
2001599   ,0779078503
2001604   ,0760928916
1983313   ,0779001975
1983325   ,0769920343
1983344   ,0869273707
1983347   ,0866744571
1983377   ,0768537159
1983385   ,0778094343
1983389   ,0868861275
1983394   ,0779163863
1983403   ,0777769895
1983404   ,0779485607
1983410   ,0778044823
1983411   ,0778354567
1983416   ,0873902043
1983425   ,0768379415
1983438   ,0676059325
1983442   ,0768117527
1983460   ,0866089403
1983464   ,0874361259
1983504   ,0873981387
1983507   ,0768523959
1983516   ,0878878747
1983519   ,0778901543
1983520   ,0779598919
1983532   ,0779324151
1983534   ,0867870635
1983541   ,0873670459
1983544   ,0978106187
1983583   ,0968802779
1983588   ,0873913819
1983596   ,0874242747
1983602   ,0873213915
1983608   ,0769996503
1983611   ,0777908151
1983617   ,0778587175
1983628   ,0873205915
1983639   ,0770361559
1983654   ,0768965223
1983659   ,0768774343
1983664   ,0777734423
1983666   ,0779083431
1983671   ,0778663239
1983676   ,0779745031
1983680   ,0972017323
1983681   ,0760317898
1983694   ,0779535255
1983698   ,0769466711
1983713   ,0779260775
1983716   ,0762052282
1983718   ,0778503159
1983719   ,0965907947
1983721   ,0768523607
1983723   ,0768833335
1983728   ,0770097959
1983730   ,0752904426
1983733   ,0874756539
1983735   ,0778338807
1983739   ,0767996359
1983741   ,0760567482
1983743   ,0779110583
1983744   ,0874927211
1983749   ,0777902215
1983750   ,0873143995
1983753   ,0752196810
1983755   ,0779778631
1983761   ,0778064135
1983766   ,0778914119
1983790   ,0757320938
1983807   ,0968493531
1983808   ,0873773531
1983813   ,0967596795
1983829   ,0867952379
1983838   ,0874131147
1983852   ,0969686235
1983896   ,0866070155
1983902   ,0879624715
1983906   ,0949061466
1983937   ,0966688491
1983952   ,0967820363
1983954   ,0876237147
1983961   ,0868471195
1983962   ,0761264106
1983841   ,0974173195
1983972   ,0751818778
2001628   ,0762103034
2001637   ,0868593291
1984023   ,0968696715
1984032   ,0969173643
1984036   ,0865743019
1984050   ,0752240906
1984061   ,0869438123
1984073   ,0760406426
1984075   ,0872743403
1984085   ,0760494452
1984088   ,0778056679
1984099   ,0873571099
1984100   ,0769283815
1984103   ,0778738247
1984104   ,0968865467
1984106   ,0778910263
1984109   ,0976349083
1984111   ,0968717147
1984121   ,0777752615
1984123   ,0778178359
1984126   ,0779711175
1984127   ,0760860548
1984130   ,0779256967
1984131   ,0778312151
1984134   ,0873463387
1984135   ,0779706631
2001644   ,0777681447
2001646   ,0967730379
1984144   ,0978349787
1984145   ,0875347787
1984146   ,0761869671
1984147   ,0978327195
1984158   ,0975693835
1984177   ,0778669479
00067K    ,1109552151
00074     ,1330423396
00168     ,1208846555
00333     ,1330575668
00340     ,1346538874
00574     ,1575251108
00873     ,1410764554
01570     ,1443096525
02766     ,1903077677
04509     ,1578707120
04690     ,2066032144
04985     ,1438117691
05557     ,1932408778
05712     ,1489647724
06097     ,2066378048
06599     ,1798519945
06725     ,1575991508
08305     ,2061924544
08908     ,1330423092
09203     ,1790429019
09219     ,1764059883
09311     ,2053145008
09371     ,1902808077
09394     ,1489717772
20075     ,1330438036
20609     ,1482738678
21862     ,1727819098
22383     ,1110087246
22821     ,1410737146
23983     ,1410843818
24662     ,1992322839
25295     ,1717268430
25388     ,1444621773
27529     ,1410680618
28026     ,1928062922
28279     ,1482653224
28781     ,1575691508
29162K    ,1903420829
29851     ,1359348026
30041     ,1932494378
30481     ,2069167120
31265     ,1071594828
31842     ,1928000010
32379     ,1903398301
32541     ,1928023178
32839     ,1575447188
34483     ,1074496060
41770     ,1074824364
41924     ,1208849386
46435     ,2069310672
46956     ,1183882078
47038     ,2062021952
47233     ,1213327386
47593     ,1346691834
48003     ,1482750970
48008     ,2068455152
48013     ,1489732701
48042     ,1482747361
48057     ,1351688394
48221     ,1490147286
48240     ,1489652195
48252     ,1489641871
48261     ,1489643879
48291     ,1489734325
48317     ,1490150711
48321     ,1489718349
48346     ,1489731032
48512     ,1482743781
48542     ,1490156452
F0733     ,1809415018
T2367     ,1303090933
49523     ,1489641853
49601     ,1489653653
49618     ,1489663558
F1969     ,1651127173
49688     ,1482654432
W0872     ,2059973536
K0509     ,1213216905
K0545     ,2066953728
50126     ,1410799802
50416     ,1177889326
50431     ,2066052544
50472     ,1120538398
50517     ,2026516443
10185     ,1482737543
3906      ,2061825712
3053      ,2065860320
5158      ,1410782458
00954     ,1490153434
5277      ,2057039472
ML064     ,1482756133
5620      ,1757903127
51053     ,1903468157
51098     ,2048502960
51177     ,1071925726
51155     ,2063450336
10204     ,1401221054
51224     ,1184734846
51274     ,1766450827
T3378K    ,1575945268
S1626     ,1352252890
00005K    ,1799125254
00007     ,1727872330
51825     ,1902634125
52061     ,1301171701
52137     ,1575503604
52141     ,2052279280
52147     ,2066453120
52158     ,1809307642
52211     ,2066076128
52213     ,1802033594
52222     ,1351172250
52224     ,1110747726
52233K    ,2066376032
52285     ,1892171857
53422     ,1717094798
05334     ,1788402059
05929     ,1074245276
26801     ,2056219088
27958     ,1852693018
29031     ,1809325002
31979     ,1927972506
33764     ,1761992922
33896     ,1798946841
34548     ,1798571849
36882K    ,1790494571
46397     ,1902685485
48348     ,1490142214
48381     ,1410812298
48389     ,1482735226
48392     ,1482748572
48576     ,1482656180
F0822     ,1489660579
48615     ,1482756135
48694     ,1482742121
48683     ,2069468944
49222     ,1790531051
T2947     ,1576215328
W0458     ,1490138194
49525     ,1482740108
49792     ,2026950479
50314K    ,1213329288
50338     ,2027061731
J0951     ,2067228704
B0397     ,1781985275
51151     ,1185073694
51206     ,1072636142
T3471     ,1761960890
B1290     ,1324036135
51448     ,1057774503
F3667     ,1716222798
B2148     ,1575446180
52378     ,1765378347
51864     ,2062737936
52570     ,1781841435
51917K    ,2012446971
51976     ,1737324823
52118     ,2013148059
52277     ,1565908848
Z2672     ,1575859556
54987     ,1798867097
55191     ,1716355150
53560     ,1717173566
53642     ,1490148202
5384      ,1762268714
53654     ,1058490615
53662     ,1184659262
53691     ,1513217132
53699     ,1715522110
53703     ,1549102103
56286     ,1482744450
53721     ,1359749882
56736     ,2064402144
53723     ,1692498199
53840     ,2061705920
57079     ,2066375200
53857     ,1373335575
53871     ,2066342368
53877     ,2069116736
53895     ,2060943504
53897     ,1754887703
53910     ,1846306327
53911     ,1797749818
57447     ,2047093792
53961     ,2052634704
53965     ,1273591831
54018     ,1575558484
54037     ,1775335447
54048     ,1346665562
54062     ,1346582266
54095     ,1346552906
54132     ,1213204711
G0735     ,2048785376
54153     ,1706632263
54195     ,2066988880
59366     ,1801967626
C3048     ,1482653409
C3049     ,2048779792
C3052     ,1482756687
V1938     ,1787475579
C3106     ,1057734711
59818     ,2094890185
54251     ,1575925764
64130     ,2061804624
64716     ,1359552394
71205     ,1606528634
71263     ,1360051002
71266     ,1360233626
66495     ,1761840315
73030     ,1359380954
74139     ,1359879194
74269     ,1438096779
74488     ,1575301444
758356    ,1364852266
C3541     ,1359510874
760244    ,1359365482
760392    ,2059811600
760853    ,1607029783
761278    ,2066394960
763042    ,1359535882
756140    ,1764103275
756169    ,1575946900
756161    ,1788798539
6871      ,1648600197
768014    ,1349976986
768089    ,1810167354
756273    ,1359464442
769401    ,1350503514
756387    ,1349021530
756388    ,2069524832
03523     ,1349403578
774159    ,1350134714
774422    ,1349916490
777429    ,1436255899
756565    ,1485256763
756628    ,1810455978
756683    ,1352186138
756688    ,1350184890
788214    ,1350085626
756707    ,1350181498
756719    ,1485160715
756720    ,1798589593
756731    ,1798431465
789292    ,1111700958
790545    ,1350287210
790726    ,1742979838
756767    ,1349515882
756788    ,1902752509
795193    ,2056994192
796987    ,2048368784
C3907     ,1351890154
C3935     ,1485429163
C4001     ,1744340990
C4108     ,1349925610
C2337     ,1799281097
C-147     ,1074628684
802369    ,2013563723
802393    ,1575465076
756938    ,2067202528
803703    ,2014370139
803857    ,2010050603
804938    ,2059653952
3727      ,1575988340
805712    ,2058145600
806090    ,1796855818
C3258     ,1781198139
806826    ,2068812992
757028    ,1352166170
809791    ,1575653764
809989    ,1183831870
810999    ,1799279801
812133    ,1359723274
757036    ,1435822971
757047    ,2012384155
757055    ,1902645741
812691    ,1437475435
812843    ,2061167888
812965    ,2061661696
C-032     ,1810060938
757095    ,1903195037
C4813     ,2069526672
757119    ,2066707792
757130    ,1812444170
813335    ,1350488010
7164      ,1444739101
C2191     ,1213330224
757144    ,1814415418
C-903     ,1489728952
C148      ,1074431644
814123    ,1349503802
814171    ,2013372267
814484    ,1359417114
C4925     ,1058033623
815040    ,2063269952
815842    ,1349675066
815851    ,1350406938
815894    ,2049879296
816890    ,1490146900
757223    ,1437686315
10013D    ,1488096093
757229    ,1435832667
817676    ,1349076506
818812    ,2051592672
820062    ,1782502539
757319    ,1810423306
820532    ,1575962788
821633    ,2053331808
821670    ,1269758329
822104    ,1269084201
822449    ,1348849130
822670    ,1513408284
822845    ,2069589536
757451    ,1902913565
823897    ,2066477712
824081    ,2061202224
757507    ,1351192010
824083    ,1798237338
824091    ,1260735879
825248    ,2010156363
757575    ,1356499322
825860    ,1346639642
757593    ,1437695099
826642    ,1892425985
757640    ,2019262605
757641    ,1490155313
757648    ,1575417716
827175    ,1066761612
828035    ,1690053181
757689    ,1550942973
757690    ,1553235709
829442    ,1550866461
757720    ,1785635179
830780    ,2065826064
830843    ,2048857328
831274    ,1799168729
832378    ,1687878493
832620    ,1739572141
C5302     ,1553280141
833047    ,1799167817
833109    ,1551073005
833288    ,1762126602
757887    ,1575972212
757893    ,2062383344
835850    ,1785983531
838754    ,1565479533
839027    ,1650648821
839029    ,1798300970
839083    ,2049523568
839205    ,1762262730
839258    ,1110082078
839460    ,2062296336
839524    ,1897010173
839789    ,1349888890
840182    ,2011321659
840677    ,1798787769
757952    ,1810979498
840764    ,1762630635
840815    ,1580005696
840999    ,1800604250
C5547     ,2051156032
C5562     ,1578713856
841775    ,1789962859
C5601     ,2048418672
757972    ,2071081136
757979    ,1690982157
842230    ,1301171653
842271    ,1648860053
757992    ,1799105145
842805    ,1550867453
845213    ,1744118782
843244    ,1350492298
845662    ,2016364571
120049    ,2061204192
843258    ,2048607232
845781    ,1692550685
846011    ,1809363226
843281    ,1789399419
843284    ,1739991005
846516    ,2059309952
846557    ,2061187456
7238      ,2066364016
C5751     ,1809121434
843438    ,1787665499
852053    ,1779962235
852398    ,1689781933
852406    ,2062086592
852419    ,1892531121
843476    ,2069610288
852818    ,1790183147
853333    ,1579012720
843511    ,1575644308
853696    ,2060895776
853902    ,1324101927
854625    ,2051337520
854775    ,1303676965
854776    ,1323780455
854827    ,2063612432
855097    ,1799249321
855762    ,1691048413
856386    ,1330598132
856457    ,2064063984
856699    ,1348567690
857405    ,1349861914
857802    ,1058012487
843623    ,1767061147
858222    ,1324107191
C6006     ,2066927168
858680    ,1788811291
859104    ,1058310039
859428    ,1111081038
C6036     ,1058514839
859670    ,1787488347
859700    ,2062561408
859996    ,2068843424
860068    ,1058203751
C6054     ,1057978183
860184    ,1575983620
860223    ,1057805911
C6102     ,1779020939
861714    ,1799262089
861751    ,2016391643
861995    ,2010103579
843761    ,1576718100
843785    ,1324536535
862391    ,1410588954
862582    ,2009947019
863295    ,1322262487
120045    ,1295509501
C6187     ,1058537095
843811    ,1058321015
863890    ,1576802500
864157    ,2062301088
864368    ,1700782125
864524    ,1323737335
864659    ,1057455303
C6209     ,1057691255
864927    ,1323806919
864978    ,1351897530
865061    ,1575506660
865064    ,2061881824
866010    ,1798788217
866038    ,1360077530
866076    ,1783326571
866085    ,1816104762
866401    ,1727752202
C6221     ,1058115767
C6227     ,1058122951
C6215     ,1057960375
868987    ,1303676997
869453    ,1489747761
869560    ,1580452640
869789    ,2069706128
871216    ,1057715239
871262    ,1360294666
7923      ,2062974384
843960    ,2065960832
871995    ,1782582059
872488    ,1815932714
843982    ,1110052318
10963     ,2056100816
45175     ,2048345616
875924    ,1575620900
844095    ,2016392107
844096    ,1324214919
877234    ,1269594697
877237    ,2063503824
877708    ,2020346285
877973    ,2047836960
879465    ,2067463728
879721    ,2051015904
B3564     ,2064221712
880776    ,1811097482
C6507     ,2067681248
881234    ,2061328368
883843    ,2063962272
C6518     ,2054370720
885076    ,1269054889
881251    ,2057092048
885558    ,1183856270
881255    ,1058180791
885656    ,1269731993
885663    ,1575731300
C6545     ,1799260777
C6548     ,1799296505
881260    ,1762148075
886910    ,2066356304
C6544     ,1798537001
881309    ,2069792480
888267    ,1798669417
C6627     ,1269183657
C6593     ,1269200201
888816    ,1269283945
881332    ,1798654937
888847    ,1269354633
881339    ,2048775104
888981    ,1799229689
881362    ,1766538107
889349    ,1798402681
889375    ,1901950743
889528    ,1798442249
889791    ,1058487591
889804    ,1322302759
889936    ,1799281961
890056    ,1798722409
890079    ,2061224032
890087    ,1578516624
C6771     ,1761796635
C6772     ,1604946106
890167    ,1058246423
881389    ,1798921273
881394    ,1575156516
881401    ,1692311885
881403    ,2048486512
881416    ,1564838160
890302    ,2064253936
881424    ,1071975742
881427    ,2051304512
881438    ,1269913049
C6790     ,1058070055
890327    ,1575198084
881466    ,1269686265
881481    ,1809165338
890393    ,1761650746
881493    ,1057385255
890432    ,1798483993
C6821     ,2066670688
890557    ,1269914953
881535    ,2050955808
881536    ,1269685097
890596    ,1977511825
890655    ,1790506923
890788    ,1436342827
890792    ,1798705321
881580    ,1797709866
881586    ,1112132798
891104    ,1762896859
891134    ,2052645936
881607    ,1902103037
891263    ,1799252681
881622    ,1811120090
891347    ,1269314073
891362    ,1486473691
891364    ,2064611584
881633    ,1798709369
881636    ,1798652665
891618    ,1269060169
891621    ,1649553813
6718      ,1798537545
892230    ,2010616107
881676    ,1809369962
881686    ,1110295198
892459    ,2061823792
892532    ,1779754795
881705    ,1324345799
881755    ,1782563931
893207    ,1778686443
881783    ,1058329975
881785    ,1269305641
893469    ,2049863440
893774    ,1789063611
881815    ,2066480784
881820    ,1798491769
894166    ,1352191994
894192    ,1323910183
894200    ,1057807223
894253    ,1444707885
881830    ,1057424103
894802    ,1083412745
894871    ,1790155387
894891    ,2066255424
895014    ,2060936832
895016    ,1437479805
895023    ,1567000400
895034    ,2061133632
895178    ,1767894731
881871    ,2064401280
895537    ,2048387552
881876    ,2011076123
895620    ,1799151801
895653    ,2061210816
608541    ,1580236880
895803    ,2051234912
881887    ,1767400923
C6975     ,2066606064
896361    ,1604257898
896438    ,1762816554
896449    ,1324147511
896587    ,1764008475
896882    ,1324372103
897470    ,1800301930
897500    ,1324420039
896979    ,2060244272
898456    ,2048868576
898587    ,2064191680
899020    ,1082941273
899285    ,1800976490
899520    ,1769009643
899588    ,1082804249
899589    ,1083053881
899639    ,1799307081
899655    ,1269401849
899758    ,1799324409
899798    ,1798600633
899869    ,1767155275
897039    ,1786995515
900660    ,1800787386
900666    ,1656052981
900668    ,1655944773
900689    ,1111475566
900826    ,1798461289
901636    ,1798577897
901637    ,1798906681
902297    ,1790009419
902349    ,2065909632
902885    ,1269070121
903228    ,2050934880
C7113     ,1787533595
C7140     ,1768091947
C7163     ,1782064875
897162    ,1766822411
905336    ,1727752314
897097    ,1799229994
897101    ,2066707920
897107    ,1797904362
897176    ,1800730346
C7285     ,1799133945
1280604   ,1798606585
1280629   ,2066455616
897237    ,1799146809
3986      ,1763051242
1280745   ,1798521577
897246    ,1782066923
C7342     ,2057227584
897259    ,2047297376
1281520   ,2062440672
1281531   ,1798979129
897274    ,1604516986
1281966   ,1605276826
1281968   ,1605933674
1281970   ,1605445450
897280    ,1605387466
C7409     ,1606344618
C7412     ,1604157866
1282435   ,1799322553
1282714   ,2049148112
1282845   ,1110451614
1283365   ,1269614617
1283391   ,2058817568
1284676   ,1605613034
1285465   ,2066219472
1285500   ,2054057856
897350    ,2061929728
1286072   ,1126232510
1286089   ,1767232347
897359    ,2053028256
1286372   ,1576760612
897363    ,1115318414
1286755   ,1769072158
133274    ,1762626634
897377    ,1579968896
897383    ,2054721872
1289270   ,2055998784
1290246   ,1763247179
897418    ,1763430107
1290901   ,1761865531
1290953   ,1604756954
897432    ,1761865259
1291576   ,2069340480
C7647     ,1787319563
897441    ,1801730602
1291944   ,1763047963
1293971   ,2057092192
C7670     ,1763042331
C7677     ,1769371915
1293454   ,1762066635
131018    ,1762428234
1293455   ,1349566538
1295359   ,1605107962
1295654   ,1762357611
C7734     ,1782127755
C7735     ,1790013803
1300339   ,1782198139
1300405   ,1780092987
1300446   ,1783065403
1300589   ,1781683483
1300596   ,1788996299
1300608   ,2066949616
1300787   ,1789472507
1300788   ,1790308795
1300964   ,2067178160
1300967   ,2061585952
1301022   ,1650784261
1301442   ,1781818427
1301444   ,1782471035
1301619   ,1790034267
1301625   ,1782266443
1301626   ,1781893627
1301635   ,1782688875
1301644   ,1782523691
1310850   ,1789313499
1310851   ,1782059371
1301928   ,2051447344
1301930   ,1789727963
1301933   ,1789273963
1301957   ,1781540235
C7804     ,1779070235
1302151   ,1788218603
1302265   ,2061362512
1302468   ,2060662832
1302578   ,2063932656
1303086   ,1578695312
1303307   ,2066357328
1303321   ,1782500059
C7840     ,1778794059
1303950   ,1269426969
1293519   ,2066995504
1304883   ,1786217547
1305013   ,2063697888
1305427   ,2067411728
1305512   ,1605160266
1305518   ,1782471451
1305521   ,2066478128
1305606   ,2068943264
1305748   ,1782596971
C7936     ,1269566185
1305969   ,1769469595
1306287   ,1763390171
C7975     ,1763753003
1306338   ,1799216825
1293565   ,1763943259
1307063   ,1780447275
1200006   ,1779903051
1307107   ,1778948539
1200009   ,1683105152
1307493   ,1762978427
1310986   ,1781362427
1200034   ,1763861355
1293589   ,1605491994
1308156   ,1605158794
1308167   ,1798769433
C8066     ,1269537929
1308213   ,1111828718
1308351   ,1786042347
1200051   ,1301311893
1200056   ,1689044061
1308569   ,1780553515
1308762   ,1606452586
1293601   ,1786201915
1293603   ,1778684075
C8085     ,1798821353
1309419   ,1120861710
1310023   ,1269319769
1310115   ,1771171083
1310210   ,1116034990
C8094     ,1798390121
1293612   ,1779100059
1311928   ,1779810955
1311936   ,1604765770
1312069   ,2063887040
1312086   ,1798592681
1312558   ,1782409163
1341609   ,2060202784
1312815   ,1082851625
1312821   ,1604208906
1312890   ,1780415947
1313154   ,2051596096
1314156   ,2063932752
1200071   ,1351234218
C8125     ,1356507610
C8127     ,1269496713
C8137     ,1575419396
1315611   ,1111974590
1341628   ,1082876345
1315717   ,2066782608
1341630   ,1763762251
1315785   ,1892162993
1316010   ,1116254110
1316207   ,2066592384
1317033   ,2053582464
1318049   ,1783522411
1200081   ,1781630123
1200076   ,1782191835
C8164     ,1116106910
1318159   ,1766942123
1341667   ,1762284395
1319154   ,2069563952
C8173     ,2060710208
1319987   ,1111680158
1319990   ,2083203801
1320070   ,1790059403
1320198   ,1788521915
1320926   ,1790061867
1320979   ,1789563867
1341678   ,1768199419
1311751   ,1766784619
1341687   ,1767483691
1341688   ,1767125339
1322017   ,1767314283
1322043   ,1768652827
1322369   ,1788807579
1322439   ,1768568155
1322445   ,1766591387
1322478   ,1788302555
1322521   ,1768055595
1322528   ,1768537275
1341699   ,1767910251
1341702   ,1768156283
1322597   ,1787866011
1322602   ,1789333019
1322603   ,1788994891
1322606   ,1790247179
1322628   ,1689298029
1341708   ,1768815227
1341709   ,1767756027
C8204     ,1790189675
C8212     ,1798497929
1341724   ,1768737627
1341740   ,2068815072
1341742   ,1789687627
C8234     ,2051049136
1311040   ,2069600064
1326025   ,1781383323
1326224   ,1788250091
1341757   ,1788462235
1326838   ,2062717600
1327073   ,1781721435
1341764   ,1786295307
1327160   ,1785974635
1327169   ,1351244906
1327247   ,1786721339
1327381   ,1787438443
1327539   ,1787856907
1327580   ,1782679323
1327661   ,1784110427
1328355   ,1765733307
1341775   ,1766498731
1341776   ,2059412704
1329419   ,1781207611
C8257     ,1787239547
C8258     ,1781096027
C8276     ,2066680368
C8282     ,1788140619
1329765   ,1766738299
1311048   ,2058897936
C8296     ,1788540411
1330127   ,1767024539
1330142   ,1789421019
1330170   ,1897207277
1330180   ,1767860107
C8301     ,1783117467
C8303     ,1780622283
1341798   ,1782366843
1330542   ,1779799883
1330582   ,1782579275
1330669   ,1786247243
C8315     ,1782191579
1341003   ,2064356544
1331067   ,1766618027
1331149   ,1786764843
1341007   ,1789822107
1331804   ,2064224544
C8318     ,1778597451
C8326     ,1787567787
C8327     ,1782672091
E2925     ,1783789867
1332054   ,1788728059
1332216   ,2066093536
C8330     ,1782987899
C8332     ,1269062825
1332376   ,1116141086
1332391   ,2053504464
C8340     ,1785300475
1332935   ,2063129920
C9003     ,1605551210
1333374   ,2062451040
C9012     ,2070435360
1333636   ,1767207531
120124    ,1786612555
C9015     ,2067991600
1333993   ,2066992576
1341050   ,2053656496
1341052   ,1787220731
1341054   ,1790093899
C9021     ,2060234576
1334561   ,1779434907
1334622   ,1781012155
1335117   ,2059649264
1335315   ,1111641326
1335337   ,2063280080
1335343   ,1801973482
C9036     ,2056613152
1341087   ,1783276843
1335732   ,1783354907
C9042     ,1761856331
C9043     ,1605214426
1341090   ,1764362875
1335962   ,1765988395
1341072   ,1789948939
1341103   ,2061936432
1336572   ,1767163915
1336636   ,2064623152
1337259   ,2065359520
1341105   ,1789931275
1337448   ,2068060496
1337914   ,2064653088
1338053   ,1788667243
1338263   ,2062561088
1338312   ,2065418048
1339019   ,1767396571
1339063   ,2069295680
C9076     ,2062293904
1341112   ,2069400256
1339269   ,1116497710
1339519   ,1787339787
1340065   ,2067781248
1340251   ,1783287211
1340382   ,2049399552
1371002   ,2066025232
C9092     ,2058922832
1340754   ,2059740000
1341915   ,1788176779
1342526   ,1768802539
C9098     ,2060902400
1371009   ,1766504731
1343555   ,2054886832
1343890   ,1766823403
1343946   ,1126531486
1344046   ,2066472336
1344153   ,1768689531
1344266   ,1766518027
1344679   ,1269244521
1371012   ,2065361312
1371014   ,1786815435
1371016   ,2020654573
YG5874    ,1761679787
1345922   ,1764933915
1346148   ,2060270752
1346366   ,1766775499
1346481   ,2062747200
1371020   ,2020758445
1346566   ,1799173401
C9133     ,2066373648
1348218   ,1787821163
1348598   ,2065970640
1349073   ,2070609776
1349672   ,2064462384
1349702   ,2054715040
1349806   ,2047094896
1350137   ,2070968688
1371024   ,2058540224
1350583   ,2066386992
1350589   ,2066650576
1350593   ,2054083184
1350604   ,2069136272
1350612   ,2061206608
1350972   ,2060276768
1351193   ,2066421248
1351213   ,2061646064
1351220   ,2052028448
1351231   ,1577410528
1351291   ,2050990816
1351294   ,2059569072
1311134   ,2069048288
1351326   ,2068919440
1351334   ,2068802736
1351340   ,2062146352
1351372   ,2064362944
1351550   ,2048801056
1351912   ,2061689728
1351968   ,2062087872
1351974   ,2065921840
1351979   ,2067235792
1352004   ,2069043408
1352014   ,2066157824
1352732   ,2070104896
1352767   ,2059784048
1352789   ,2057137936
1352806   ,1578712736
1352819   ,2061909264
1352825   ,2054395696
C9143     ,2054404384
C9145     ,2060100448
1371029   ,2048317728
1371033   ,2055350960
1352979   ,2069179600
1352999   ,1566428192
1353012   ,2060192528
1353126   ,2048055456
1353172   ,2050938944
1353213   ,2062289392
1353278   ,2064293104
1353417   ,2061704304
8299      ,2049113136
1371048   ,2063766320
1353695   ,2067261936
1353755   ,1783213739
C9158     ,2067982704
C9160     ,2058635200
C9162     ,2067622368
C9163     ,2068057888
C9167     ,2051200448
1371052   ,1766471707
1353827   ,1766533451
C9172     ,2062969680
C9183     ,2060383856
1353865   ,1783029019
C9189     ,2059537856
C9191     ,2060443952
3971      ,2063104944
1371062   ,1787204219
1354041   ,2063140144
1354042   ,1577522080
1311224   ,1763181227
1354148   ,1121469486
1371073   ,1789413851
C9194     ,2068146944
C9195     ,2063798272
C9198     ,2054814928
C9199     ,2057332000
1354239   ,2058210672
1354294   ,2069227808
1371082   ,2059345088
1371084   ,2063946384
1371090   ,2067270464
1371095   ,2068804384
1371097   ,2062483456
1371098   ,1564572336
C9214     ,2067776352
1311313   ,2065876912
C9217     ,2067782720
C9223     ,2069466976
C9230     ,2050986096
C9231     ,2070346448
C9232     ,2063032032
1371108   ,2067761008
1354566   ,2048272288
1354606   ,2067682816
C9239     ,2065624000
C9240     ,2070795472
1371110   ,1768542587
6895      ,2064672768
C9243     ,2057887040
120136    ,1257264055
C9244     ,2056848800
C9245     ,2060479616
1354853   ,2062928656
1371119   ,2066721648
1371120   ,2069515296
1354859   ,1110871310
C9250     ,2056454112
1311380   ,2067248464
C9252     ,2067077648
1355214   ,2063951824
1371134   ,2069469952
1311400   ,2059268096
C9254     ,2062870736
1355668   ,1782337435
1355751   ,2066548720
1355869   ,1788211675
1355945   ,2061799824
1355949   ,1578684672
1355959   ,2066093408
1355971   ,2060816768
C9255     ,1763111691
1356790   ,2068431296
1357254   ,2048269360
1357272   ,1577452736
1357276   ,1765736747
1357435   ,2062470192
1357672   ,2063044800
1357762   ,2061909680
1357974   ,1767171435
1357989   ,2060926480
C9267     ,2063432992
C8388     ,1109966318
C9268     ,2062662048
C9269     ,2062927952
1358609   ,1767427627
C9270     ,2049397760
1358934   ,2069292880
1358949   ,2063143888
1311462   ,2060948592
1371155   ,2064368800
1371160   ,2061729856
0987      ,1576706144
C9284     ,2068030384
C9285     ,2063234112
1311757   ,2048640640
1359482   ,2070293296
1871801   ,2048351792
1871802   ,2062255552
1871803   ,2048610768
C9289     ,2054581664
C9294     ,2062609632
1371166   ,2062707904
1360113   ,2069511696
1371173   ,2048351392
1360444   ,2069148688
1360923   ,1715457911
1360953   ,1768588091
1360954   ,1768558587
1361133   ,2061583952
C9300     ,2062973680
1371178   ,1789909067
1371181   ,1766972475
1361849   ,1767450251
1361878   ,2062299968
1361881   ,2069729920
1361887   ,2066183136
1361925   ,2062366416
1362028   ,1767607771
1362029   ,2062420576
1362060   ,1790390539
1362063   ,2062877968
1362163   ,1785893163
1362171   ,1765086699
1362172   ,1789519211
1362181   ,2066690448
1362186   ,2062895968
1362187   ,1783790091
1362190   ,2067335344
1362204   ,2066372144
1362214   ,2059263744
1362221   ,1788197643
1362223   ,1785843195
1362247   ,1790165163
1362260   ,1790154491
1362269   ,2067671568
1362282   ,2066579328
1362307   ,1766774539
1362337   ,2051223712
1362338   ,2048051008
1362362   ,1782335851
1362395   ,2064521792
1362415   ,1605667194
1362421   ,2054724432
1362453   ,1781645499
1362455   ,2061933840
1362473   ,1787199579
1362474   ,1115156270
1362475   ,2062309072
1362586   ,2067652160
1362673   ,2049382400
1362764   ,1782716171
1362767   ,1769315659
1362805   ,1788159451
1362830   ,2064924528
1362877   ,1765878155
1362987   ,2064663056
1362989   ,2061700336
1363069   ,1784260443
1363089   ,2069003024
1363131   ,2057030048
1363201   ,2061702928
1363271   ,1783681275
1363313   ,2052698736
1363315   ,2068838144
1363317   ,2071108656
1363319   ,1779374667
1363477   ,2066505552
1363483   ,2065820576
1363512   ,1115215790
1363560   ,1564568288
1363659   ,1787277147
1311701   ,1767955035
1363743   ,2067307392
1363753   ,1783578331
1363764   ,2048522592
1311703   ,1788481835
1363795   ,1784639835
1364037   ,1786855083
1371194   ,2071143248
1371195   ,2019287469
1364047   ,2061201360
1364075   ,2061137424
1364083   ,1323750167
1364096   ,1120126318
1364106   ,1324196327
1364107   ,1764212923
1364112   ,1778858731
1364119   ,1767711499
1364139   ,1763573083
1371197   ,1579847984
